time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Ziad;Rock;14217.6;1870.4;-5575.2;-3606.4;-185.8;-1005.2;0.0
0.05;0.48484848484848486;;;14293.648484848485;1886.4;-5465.648484848484;-3606.109090909091;-259.9575757575758;-981.309090909091;50.0
0.1;0.9696969696969697;;;14369.69696969697;1902.4;-5356.09696969697;-3605.818181818182;-334.1151515151515;-957.4181818181819;100.0
0.15;1.4545454545454546;;;14445.745454545455;1918.4;-5246.545454545454;-3605.5272727272727;-408.27272727272725;-933.5272727272727;150.0
0.2;1.9393939393939394;;;14521.79393939394;1934.4;-5136.993939393939;-3605.236363636364;-482.43030303030304;-909.6363636363636;200.0
0.25;2.4242424242424243;;;14597.842424242424;1950.4;-5027.442424242424;-3604.9454545454546;-556.5878787878787;-885.7454545454545;250.0
0.3;2.909090909090909;;;14673.89090909091;1966.4;-4917.890909090909;-3604.6545454545458;-630.7454545454545;-861.8545454545455;300.0
0.35;3.393939393939394;;;14749.939393939394;1982.4;-4808.339393939394;-3604.3636363636365;-704.9030303030304;-837.9636363636364;350.0
0.4;3.878787878787879;;;14825.987878787879;1998.4;-4698.787878787879;-3604.072727272727;-779.060606060606;-814.0727272727273;400.0
0.45;4.363636363636363;;;14902.036363636364;2014.4;-4589.236363636363;-3603.7818181818184;-853.2181818181818;-790.1818181818182;450.0
0.5;4.848484848484849;;;14978.084848484848;2030.4;-4479.684848484849;-3603.490909090909;-927.3757575757575;-766.290909090909;500.0
0.55;5.333333333333334;;;15054.133333333333;2046.4;-4370.133333333333;-3603.2000000000003;-1001.5333333333333;-742.4000000000001;550.0
0.6;5.818181818181818;;;15130.181818181818;2062.4;-4260.581818181818;-3602.909090909091;-1075.6909090909091;-718.5090909090909;600.0
0.65;6.303030303030303;;;15206.230303030303;2078.4;-4151.030303030303;-3602.618181818182;-1149.8484848484848;-694.6181818181818;650.0
0.7;6.787878787878788;;;15282.27878787879;2094.4;-4041.4787878787874;-3602.327272727273;-1224.0060606060606;-670.7272727272727;700.0
0.75;7.272727272727273;;;15358.327272727274;2110.4;-3931.927272727273;-3602.0363636363636;-1298.1636363636362;-646.8363636363636;750.0
0.8;7.757575757575758;;;15434.375757575759;2126.4;-3822.3757575757572;-3601.745454545455;-1372.321212121212;-622.9454545454546;800.0
0.85;8.242424242424242;;;15510.424242424244;2142.4;-3712.8242424242426;-3601.4545454545455;-1446.478787878788;-599.0545454545454;850.0
0.9;8.727272727272727;;;15586.472727272729;2158.4;-3603.272727272727;-3601.1636363636367;-1520.6363636363635;-575.1636363636363;900.0
0.95;9.212121212121213;;;15662.521212121213;2174.4;-3493.721212121212;-3600.8727272727274;-1594.7939393939394;-551.2727272727273;950.0
1.0;9.696969696969697;;;15738.569696969698;2190.4;-3384.169696969697;-3600.581818181818;-1668.951515151515;-527.3818181818182;1000.0
1.05;10.181818181818182;;;15814.618181818183;2206.4;-3274.6181818181817;-3600.2909090909093;-1743.1090909090908;-503.49090909090904;1050.0
1.1;10.666666666666668;;;15890.666666666668;2222.4;-3165.0666666666666;-3600.0;-1817.2666666666667;-479.6;1100.0
1.15;11.151515151515152;;;15966.715151515153;2238.4;-3055.5151515151515;-3599.709090909091;-1891.4242424242423;-455.70909090909083;1150.0
1.2;11.636363636363637;;;16042.763636363637;2254.4;-2945.9636363636364;-3599.418181818182;-1965.581818181818;-431.81818181818176;1200.0
1.25;12.121212121212121;;;16118.812121212122;2270.4;-2836.4121212121213;-3599.127272727273;-2039.739393939394;-407.9272727272727;1250.0
1.3;12.606060606060606;;;16194.860606060607;2286.4;-2726.860606060606;-3598.836363636364;-2113.89696969697;-384.0363636363636;1300.0
1.35;13.090909090909092;;;16270.909090909092;2302.4;-2617.3090909090906;-3598.5454545454545;-2188.0545454545454;-360.1454545454545;1350.0
1.4;13.575757575757576;;;16346.957575757577;2318.4;-2507.7575757575755;-3598.2545454545457;-2262.2121212121215;-336.25454545454545;1400.0
1.45;14.06060606060606;;;16423.00606060606;2334.4;-2398.2060606060604;-3597.9636363636364;-2336.369696969697;-312.36363636363626;1450.0
1.5;14.545454545454547;;;16499.054545454546;2350.4;-2288.6545454545453;-3597.6727272727276;-2410.5272727272727;-288.4727272727272;1500.0
1.55;15.030303030303031;;;16575.10303030303;2366.4;-2179.10303030303;-3597.3818181818183;-2484.6848484848488;-264.5818181818181;1550.0
1.6;15.515151515151516;;;16651.151515151516;2382.4;-2069.551515151515;-3597.0909090909095;-2558.8424242424244;-240.69090909090903;1600.0
1.65;16.0;Ziad;Rock;16727.2;2398.4;-1960.0;-3596.8;-2633.0;-216.8;1650.0
1.7;16.0;;;16727.2;2398.4;-1960.0;-3596.8;-2633.0;-216.8;1650.0
1.75;16.0;;;16727.2;2398.4;-1960.0;-3596.8;-2633.0;-216.8;1650.0
