time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;17232.0;-1050.4;-2793.6;-3046.4;-2414.6;-438.0;0.0
0.05;0.484375;;;17242.1375;-1027.7250000000001;-2818.8375;-3046.3;-2413.021875;-434.1;50.0
0.1;0.96875;;;17252.275;-1005.0500000000001;-2844.075;-3046.2000000000003;-2411.44375;-430.2;100.0
0.15;1.453125;;;17262.4125;-982.3750000000001;-2869.3125;-3046.1;-2409.865625;-426.3;150.0
0.2;1.9375;;;17272.55;-959.7;-2894.5499999999997;-3046.0;-2408.2875;-422.4;200.0
0.25;2.421875;;;17282.6875;-937.0250000000001;-2919.7875;-3045.9;-2406.709375;-418.5;250.0
0.3;2.90625;;;17292.825;-914.3500000000001;-2945.025;-3045.8;-2405.13125;-414.6;300.0
0.35;3.390625;;;17302.9625;-891.6750000000001;-2970.2625;-3045.7000000000003;-2403.553125;-410.7;350.0
0.4;3.875;;;17313.1;-869.0000000000001;-2995.5;-3045.6;-2401.975;-406.8;400.0
0.45;4.359375;;;17323.2375;-846.325;-3020.7375;-3045.5;-2400.396875;-402.9;450.0
0.5;4.84375;;;17333.375;-823.6500000000001;-3045.975;-3045.4;-2398.81875;-399.0;500.0
0.55;5.328125;;;17343.5125;-800.9750000000001;-3071.2125;-3045.3;-2397.240625;-395.1;550.0
0.6;5.8125;;;17353.65;-778.3000000000001;-3096.45;-3045.2000000000003;-2395.6625;-391.2;600.0
0.65;6.296875;;;17363.7875;-755.625;-3121.6875;-3045.1;-2394.084375;-387.3;650.0
0.7;6.78125;;;17373.925;-732.95;-3146.925;-3045.0;-2392.50625;-383.4;700.0
0.75;7.265625;;;17384.0625;-710.2750000000001;-3172.1625;-3044.9;-2390.928125;-379.5;750.0
0.8;7.75;;;17394.2;-687.6000000000001;-3197.4;-3044.8;-2389.35;-375.6;800.0
0.85;8.234375;;;17404.3375;-664.9250000000001;-3222.6375;-3044.7000000000003;-2387.771875;-371.7;850.0
0.9;8.71875;;;17414.475;-642.25;-3247.875;-3044.6;-2386.19375;-367.8;900.0
0.95;9.203125;;;17424.6125;-619.575;-3273.1125;-3044.5;-2384.615625;-363.9;950.0
1.0;9.6875;;;17434.75;-596.9000000000001;-3298.35;-3044.4;-2383.0375;-360.0;1000.0
1.05;10.171875;;;17444.8875;-574.2250000000001;-3323.5875;-3044.3;-2381.459375;-356.1;1050.0
1.1;10.65625;;;17455.025;-551.5500000000001;-3348.825;-3044.2000000000003;-2379.88125;-352.2;1100.0
1.15;11.140625;;;17465.1625;-528.8750000000001;-3374.0625;-3044.1;-2378.303125;-348.3;1150.0
1.2;11.625;;;17475.3;-506.20000000000005;-3399.3;-3044.0;-2376.725;-344.4;1200.0
1.25;12.109375;;;17485.4375;-483.5250000000001;-3424.5375;-3043.9;-2375.146875;-340.5;1250.0
1.3;12.59375;;;17495.575;-460.85;-3449.775;-3043.8;-2373.56875;-336.6;1300.0
1.35;13.078125;;;17505.7125;-438.17500000000007;-3475.0125;-3043.7000000000003;-2371.990625;-332.7;1350.0
1.4;13.5625;;;17515.85;-415.5000000000001;-3500.25;-3043.6;-2370.4125;-328.8;1400.0
1.45;14.046875;;;17525.9875;-392.82500000000005;-3525.4875;-3043.5;-2368.834375;-324.9;1450.0
1.5;14.53125;;;17536.125;-370.1500000000001;-3550.725;-3043.4;-2367.25625;-321.0;1500.0
1.55;15.015625;;;17546.2625;-347.475;-3575.9625;-3043.3;-2365.678125;-317.1;1550.0
1.6;15.5;;;17556.4;-324.80000000000007;-3601.2;-3043.2;-2364.1;-313.2;1600.0
1.65;15.984375;;;17566.5375;-302.1250000000001;-3626.4375;-3043.1;-2362.521875;-309.3;1650.0
