time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;17598.4;-2049.6;-3758.4;-2812.8;-2402.2;-862.0;0.0
0.05;0.48484848484848486;;;17609.721212121214;-2029.4303030303029;-3868.8;-2813.3818181818183;-2417.721212121212;-852.5393939393939;50.0
0.1;0.9696969696969697;;;17621.042424242427;-2009.260606060606;-3979.2000000000003;-2813.9636363636364;-2433.242424242424;-843.0787878787879;100.0
0.15;1.4545454545454546;;;17632.363636363636;-1989.090909090909;-4089.6000000000004;-2814.5454545454545;-2448.763636363636;-833.6181818181818;150.0
0.2;1.9393939393939394;;;17643.68484848485;-1968.921212121212;-4200.0;-2815.127272727273;-2464.284848484848;-824.1575757575757;200.0
0.25;2.4242424242424243;;;17655.00606060606;-1948.7515151515152;-4310.4;-2815.709090909091;-2479.8060606060603;-814.6969696969697;250.0
0.3;2.909090909090909;;;17666.327272727274;-1928.581818181818;-4420.8;-2816.2909090909093;-2495.3272727272724;-805.2363636363636;300.0
0.35;3.393939393939394;;;17677.648484848487;-1908.412121212121;-4531.2;-2816.8727272727274;-2510.8484848484845;-795.7757575757576;350.0
0.4;3.878787878787879;;;17688.9696969697;-1888.2424242424242;-4641.6;-2817.4545454545455;-2526.3696969696966;-786.3151515151515;400.0
0.45;4.363636363636363;;;17700.29090909091;-1868.0727272727272;-4752.0;-2818.0363636363636;-2541.890909090909;-776.8545454545455;450.0
0.5;4.848484848484849;;;17711.61212121212;-1847.9030303030302;-4862.4;-2818.618181818182;-2557.4121212121213;-767.3939393939394;500.0
0.55;5.333333333333334;;;17722.933333333334;-1827.7333333333333;-4972.8;-2819.2000000000003;-2572.9333333333334;-757.9333333333333;550.0
0.6;5.818181818181818;;;17734.254545454547;-1807.5636363636363;-5083.200000000001;-2819.7818181818184;-2588.4545454545455;-748.4727272727273;600.0
0.65;6.303030303030303;;;17745.57575757576;-1787.3939393939393;-5193.6;-2820.3636363636365;-2603.9757575757576;-739.0121212121212;650.0
0.7;6.787878787878788;;;17756.89696969697;-1767.2242424242422;-5304.0;-2820.9454545454546;-2619.4969696969697;-729.5515151515151;700.0
0.75;7.272727272727273;;;17768.21818181818;-1747.0545454545454;-5414.4;-2821.5272727272727;-2635.018181818182;-720.090909090909;750.0
0.8;7.757575757575758;;;17779.539393939394;-1726.8848484848484;-5524.8;-2822.109090909091;-2650.539393939394;-710.630303030303;800.0
0.85;8.242424242424242;;;17790.860606060607;-1706.7151515151513;-5635.200000000001;-2822.6909090909094;-2666.060606060606;-701.1696969696969;850.0
0.9;8.727272727272727;;;17802.18181818182;-1686.5454545454545;-5745.6;-2823.2727272727275;-2681.581818181818;-691.7090909090908;900.0
0.95;9.212121212121213;;;17813.503030303033;-1666.3757575757575;-5856.0;-2823.8545454545456;-2697.10303030303;-682.2484848484848;950.0
1.0;9.696969696969697;;;17824.82424242424;-1646.2060606060604;-5966.4;-2824.4363636363637;-2712.6242424242423;-672.7878787878788;1000.0
1.05;10.181818181818182;;;17836.145454545454;-1626.0363636363636;-6076.8;-2825.018181818182;-2728.1454545454544;-663.3272727272727;1050.0
1.1;10.666666666666668;;;17847.466666666667;-1605.8666666666666;-6187.200000000001;-2825.6;-2743.6666666666665;-653.8666666666666;1100.0
1.15;11.151515151515152;;;17858.78787878788;-1585.6969696969695;-6297.6;-2826.181818181818;-2759.1878787878786;-644.4060606060606;1150.0
1.2;11.636363636363637;;;17870.109090909093;-1565.5272727272727;-6408.0;-2826.7636363636366;-2774.709090909091;-634.9454545454545;1200.0
