time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;17515.2;-3256.8;-2664.8;-2812.8;-2085.6;-734.2;0.0
0.05;0.48484848484848486;;;17570.521212121213;-3225.9151515151516;-2701.9151515151516;-2812.89696969697;-2171.4424242424243;-735.630303030303;50.0
0.1;0.9696969696969697;;;17625.842424242426;-3195.030303030303;-2739.030303030303;-2812.9939393939394;-2257.284848484848;-737.0606060606061;100.0
0.15;1.4545454545454546;;;17681.163636363635;-3164.145454545455;-2776.145454545455;-2813.0909090909095;-2343.1272727272726;-738.4909090909091;150.0
0.2;1.9393939393939394;;;17736.484848484848;-3133.2606060606063;-2813.2606060606063;-2813.187878787879;-2428.969696969697;-739.9212121212122;200.0
0.25;2.4242424242424243;;;17791.80606060606;-3102.3757575757577;-2850.3757575757577;-2813.2848484848487;-2514.812121212121;-741.3515151515152;250.0
0.3;2.909090909090909;;;17847.127272727274;-3071.490909090909;-2887.490909090909;-2813.3818181818183;-2600.6545454545453;-742.7818181818183;300.0
0.35;3.393939393939394;;;17902.448484848486;-3040.606060606061;-2924.606060606061;-2813.478787878788;-2686.4969696969692;-744.2121212121212;350.0
0.4;3.878787878787879;;;17957.7696969697;-3009.7212121212124;-2961.7212121212124;-2813.5757575757575;-2772.3393939393936;-745.6424242424242;400.0
0.45;4.363636363636363;;;18013.090909090908;-2978.836363636364;-2998.836363636364;-2813.6727272727276;-2858.181818181818;-747.0727272727273;450.0
0.5;4.848484848484849;;;18068.41212121212;-2947.951515151515;-3035.951515151515;-2813.769696969697;-2944.0242424242424;-748.5030303030303;500.0
0.55;5.333333333333334;;;18123.733333333334;-2917.0666666666666;-3073.0666666666666;-2813.866666666667;-3029.8666666666663;-749.9333333333334;550.0
0.6;5.818181818181818;;;18179.054545454546;-2886.181818181818;-3110.1818181818185;-2813.9636363636364;-3115.7090909090907;-751.3636363636364;600.0
0.65;6.303030303030303;;;18234.37575757576;-2855.29696969697;-3147.29696969697;-2814.060606060606;-3201.5515151515146;-752.7939393939394;650.0
0.7;6.787878787878788;;;18289.696969696968;-2824.4121212121213;-3184.4121212121213;-2814.157575757576;-3287.393939393939;-754.2242424242424;700.0
0.75;7.272727272727273;;;18345.01818181818;-2793.5272727272727;-3221.5272727272727;-2814.2545454545457;-3373.2363636363634;-755.6545454545454;750.0
0.8;7.757575757575758;;;18400.339393939394;-2762.642424242424;-3258.6424242424246;-2814.3515151515153;-3459.078787878788;-757.0848484848485;800.0
0.85;8.242424242424242;;;18455.660606060606;-2731.757575757576;-3295.757575757576;-2814.448484848485;-3544.9212121212117;-758.5151515151515;850.0
0.9;8.727272727272727;;;18510.98181818182;-2700.8727272727274;-3332.8727272727274;-2814.5454545454545;-3630.763636363636;-759.9454545454546;900.0
0.95;9.212121212121213;;;18566.303030303032;-2669.987878787879;-3369.987878787879;-2814.642424242424;-3716.60606060606;-761.3757575757576;950.0
1.0;9.696969696969697;;;18621.62424242424;-2639.10303030303;-3407.10303030303;-2814.739393939394;-3802.4484848484844;-762.8060606060606;1000.0
1.05;10.181818181818182;;;18676.945454545454;-2608.2181818181816;-3444.2181818181816;-2814.836363636364;-3888.290909090909;-764.2363636363636;1050.0
1.1;10.666666666666668;;;18732.266666666666;-2577.3333333333335;-3481.3333333333335;-2814.9333333333334;-3974.133333333333;-765.6666666666666;1100.0
