id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;17968.0;-1260.0;-4068.0;-2912.0;-662.0;-245.0;0
1;Khaloud;Rock;16764.0;-1368.0;-3948.0;-2896.0;-246.0;470.0;103
2;Khaloud;Rock;15212.0;-1616.0;-2996.0;-2928.0;358.0;1582.0;206
3;Khaloud;Rock;15496.0;-1456.0;-788.0;-2912.0;124.0;1440.0;310
4;Khaloud;Rock;17476.0;-1452.0;1148.0;-2912.0;-4479.0;652.0;413
5;Khaloud;Rock;21928.0;-56.0;-1968.0;-2880.0;-6070.0;-34.0;516
6;Khaloud;Rock;20308.0;-260.0;-4628.0;-2928.0;-4830.0;987.0;619
7;Khaloud;Rock;17420.0;-740.0;-5296.0;-2880.0;-2083.0;2137.0;723
8;Khaloud;Rock;14452.0;-1836.0;-5880.0;-2912.0;2394.0;761.0;826
9;Khaloud;Rock;13544.0;-2540.0;-3760.0;-2896.0;5471.0;1709.0;929
10;Khaloud;Rock;14120.0;-2884.0;1940.0;-2912.0;5946.0;917.0;1032
11;Khaloud;Rock;13960.0;-3364.0;2604.0;-2912.0;3092.0;1155.0;1135
12;Khaloud;Rock;16992.0;-2248.0;4008.0;-2896.0;-145.0;582.0;1239
13;Khaloud;Rock;16244.0;-1428.0;2196.0;-2864.0;-1798.0;-354.0;1342
14;Khaloud;Rock;18488.0;-620.0;2920.0;-2912.0;-4305.0;-538.0;1445
15;Khaloud;Rock;18424.0;-292.0;1660.0;-2880.0;-5879.0;100.0;1548
16;Khaloud;Rock;19796.0;432.0;204.0;-2912.0;-6816.0;886.0;1651
17;Khaloud;Rock;20700.0;-356.0;-1752.0;-2896.0;-5646.0;135.0;1755
18;Khaloud;Rock;18460.0;-868.0;-4660.0;-2880.0;-3503.0;1413.0;1858
19;Khaloud;Rock;17500.0;-1996.0;-2516.0;-2912.0;1188.0;358.0;1962
20;Khaloud;Rock;14516.0;-2884.0;-1904.0;-2896.0;3003.0;490.0;2064
21;Khaloud;Rock;12352.0;-3584.0;160.0;-2864.0;5981.0;192.0;2167
22;Khaloud;Rock;11384.0;-3896.0;3076.0;-2928.0;6757.0;333.0;2271
23;Khaloud;Rock;14028.0;-3944.0;4172.0;-2912.0;3496.0;328.0;2374
24;Khaloud;Rock;14788.0;-3124.0;4488.0;-2912.0;2553.0;710.0;2478
25;Khaloud;Rock;18172.0;-1596.0;5588.0;-2928.0;-2258.0;239.0;2580
26;Khaloud;Rock;16988.0;-856.0;5260.0;-2928.0;-3162.0;-1094.0;2683
27;Khaloud;Rock;16188.0;-880.0;2540.0;-2912.0;-3458.0;-1676.0;2787
28;Khaloud;Rock;17028.0;-304.0;4.0;-2912.0;-3644.0;-1047.0;2890
29;Khaloud;Rock;16912.0;-120.0;860.0;-2912.0;-1894.0;-1343.0;2994
30;Khaloud;Rock;17128.0;24.0;-720.0;-2896.0;-1943.0;-2518.0;3096
31;Khaloud;Rock;18692.0;540.0;504.0;-2928.0;-1607.0;-1948.0;3200
32;Khaloud;Rock;17712.0;612.0;288.0;-2864.0;-1300.0;-965.0;3303
33;Khaloud;Rock;16988.0;904.0;424.0;-2864.0;-1348.0;188.0;3406
34;Khaloud;Rock;16544.0;580.0;828.0;-2880.0;-1228.0;-199.0;3510
