time_s;id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0.0;0.0;Khaloud;Rock;16625.6;-4110.4;-5288.0;-2822.4;-94.6;-472.6;0.0
0.05;0.48484848484848486;;;16593.21212121212;-4102.981818181818;-5340.557575757576;-2822.5939393939393;-43.23030303030303;-454.92121212121214;50.0
0.1;0.9696969696969697;;;16560.82424242424;-4095.563636363636;-5393.115151515151;-2822.787878787879;8.13939393939394;-437.24242424242425;100.0
0.15;1.4545454545454546;;;16528.436363636363;-4088.1454545454544;-5445.672727272728;-2822.981818181818;59.5090909090909;-419.56363636363636;150.0
0.2;1.9393939393939394;;;16496.048484848485;-4080.7272727272725;-5498.230303030303;-2823.175757575758;110.87878787878788;-401.8848484848485;200.0
0.25;2.4242424242424243;;;16463.660606060606;-4073.3090909090906;-5550.787878787879;-2823.369696969697;162.24848484848482;-384.20606060606065;250.0
0.3;2.909090909090909;;;16431.272727272724;-4065.8909090909087;-5603.345454545454;-2823.5636363636363;213.6181818181818;-366.52727272727276;300.0
0.35;3.393939393939394;;;16398.884848484846;-4058.472727272727;-5655.90303030303;-2823.757575757576;264.9878787878788;-348.8484848484849;350.0
0.4;3.878787878787879;;;16366.49696969697;-4051.054545454545;-5708.460606060606;-2823.951515151515;316.3575757575758;-331.169696969697;400.0
0.45;4.363636363636363;;;16334.109090909089;-4043.6363636363635;-5761.018181818182;-2824.145454545455;367.72727272727275;-313.4909090909091;450.0
0.5;4.848484848484849;;;16301.72121212121;-4036.2181818181816;-5813.575757575758;-2824.339393939394;419.0969696969696;-295.8121212121212;500.0
0.55;5.333333333333334;;;16269.333333333332;-4028.7999999999997;-5866.133333333333;-2824.5333333333333;470.4666666666666;-278.1333333333333;550.0
0.6;5.818181818181818;;;16236.945454545454;-4021.381818181818;-5918.6909090909085;-2824.727272727273;521.8363636363636;-260.4545454545455;600.0
0.65;6.303030303030303;;;16204.557575757575;-4013.963636363636;-5971.248484848485;-2824.921212121212;573.2060606060605;-242.77575757575758;650.0
0.7;6.787878787878788;;;16172.169696969695;-4006.5454545454545;-6023.806060606061;-2825.115151515152;624.5757575757575;-225.09696969696972;700.0
0.75;7.272727272727273;;;16139.781818181817;-3999.1272727272726;-6076.363636363636;-2825.309090909091;675.9454545454545;-207.41818181818184;750.0
0.8;7.757575757575758;;;16107.393939393938;-3991.7090909090907;-6128.921212121212;-2825.5030303030303;727.3151515151515;-189.73939393939395;800.0
0.85;8.242424242424242;;;16075.00606060606;-3984.290909090909;-6181.478787878787;-2825.69696969697;778.6848484848484;-172.06060606060606;850.0
0.9;8.727272727272727;;;16042.618181818181;-3976.872727272727;-6234.036363636364;-2825.890909090909;830.0545454545454;-154.38181818181818;900.0
0.95;9.212121212121213;;;16010.230303030301;-3969.454545454545;-6286.593939393939;-2826.0848484848484;881.4242424242424;-136.7030303030303;950.0
1.0;9.696969696969697;;;15977.842424242423;-3962.0363636363636;-6339.151515151515;-2826.278787878788;932.7939393939392;-119.0242424242424;1000.0
1.05;10.181818181818182;;;15945.454545454544;-3954.6181818181817;-6391.709090909091;-2826.4727272727273;984.1636363636363;-101.34545454545457;1050.0
1.1;10.666666666666668;;;15913.066666666666;-3947.2;-6444.266666666666;-2826.666666666667;1035.5333333333333;-83.66666666666669;1100.0
1.15;11.151515151515152;;;15880.678787878787;-3939.781818181818;-6496.824242424242;-2826.860606060606;1086.9030303030304;-65.9878787878788;1150.0
1.2;11.636363636363637;;;15848.290909090909;-3932.363636363636;-6549.381818181818;-2827.0545454545454;1138.2727272727273;-48.30909090909091;1200.0
1.25;12.121212121212121;;;15815.903030303029;-3924.9454545454546;-6601.939393939394;-2827.248484848485;1189.6424242424243;-30.630303030303025;1250.0
1.3;12.606060606060606;;;15783.51515151515;-3917.5272727272727;-6654.496969696969;-2827.4424242424243;1241.0121212121212;-12.951515151515139;1300.0
1.35;13.090909090909092;;;15751.127272727272;-3910.109090909091;-6707.054545454545;-2827.636363636364;1292.3818181818183;4.727272727272748;1350.0
1.4;13.575757575757576;;;15718.739393939393;-3902.690909090909;-6759.612121212121;-2827.830303030303;1343.7515151515152;22.406060606060578;1400.0
1.45;14.06060606060606;;;15686.351515151515;-3895.272727272727;-6812.169696969697;-2828.0242424242424;1395.1212121212122;40.08484848484852;1450.0
1.5;14.545454545454547;;;15653.963636363635;-3887.854545454545;-6864.727272727272;-2828.218181818182;1446.490909090909;57.76363636363635;1500.0
1.55;15.030303030303031;;;15621.575757575756;-3880.4363636363637;-6917.284848484848;-2828.4121212121213;1497.8606060606062;75.4424242424243;1550.0
1.6;15.515151515151516;;;15589.187878787878;-3873.018181818182;-6969.842424242424;-2828.606060606061;1549.230303030303;93.12121212121212;1600.0
1.65;16.0;Khaloud;Rock;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
1.7;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
1.75;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
1.8;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
1.85;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
1.9;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
1.95;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
2.0;16.0;;;15556.8;-3865.6;-7022.4;-2828.8;1600.6;110.8;1650.0
