id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;16564.0;-1372.0;160.0;-2880.0;-237.0;455.0;0
1;Khaloud;Rock;15936.0;-1780.0;3704.0;-2880.0;-1308.0;778.0;103
2;Khaloud;Rock;18552.0;-1180.0;1612.0;-2896.0;-3471.0;-1194.0;206
3;Khaloud;Rock;19236.0;-1092.0;-2028.0;-2928.0;-2671.0;827.0;310
4;Khaloud;Rock;17932.0;-1340.0;572.0;-2896.0;266.0;1160.0;413
5;Khaloud;Rock;15880.0;-1880.0;-1876.0;-2864.0;896.0;3211.0;516
6;Khaloud;Rock;12400.0;-3108.0;1640.0;-2912.0;4034.0;2084.0;619
7;Khaloud;Rock;13572.0;-3088.0;4892.0;-2880.0;3107.0;-408.0;723
8;Khaloud;Rock;15184.0;-2152.0;4132.0;-2864.0;-209.0;-216.0;826
9;Khaloud;Rock;16704.0;-1512.0;4628.0;-2864.0;239.0;-282.0;929
10;Khaloud;Rock;17320.0;-900.0;3788.0;-2848.0;-1922.0;-667.0;1032
11;Khaloud;Rock;17792.0;-368.0;3064.0;-2880.0;-3465.0;-879.0;1135
12;Khaloud;Rock;18048.0;-72.0;2544.0;-2912.0;-3732.0;-913.0;1239
13;Khaloud;Rock;17372.0;-144.0;1928.0;-2912.0;-3362.0;-622.0;1342
14;Khaloud;Rock;17096.0;-1060.0;2608.0;-2848.0;-3378.0;-717.0;1445
15;Khaloud;Rock;20200.0;-1168.0;80.0;-2896.0;-4571.0;-862.0;1548
16;Khaloud;Rock;18500.0;-1200.0;-1452.0;-2896.0;-2457.0;1428.0;1651
17;Khaloud;Rock;15324.0;-2308.0;-736.0;-2912.0;779.0;1894.0;1755
18;Khaloud;Rock;13516.0;-2640.0;1088.0;-2880.0;2946.0;2413.0;1858
19;Khaloud;Rock;13272.0;-2712.0;2696.0;-2880.0;4803.0;2989.0;1962
20;Khaloud;Rock;11632.0;-3196.0;5500.0;-2896.0;4487.0;2460.0;2065
21;Khaloud;Rock;13128.0;-3132.0;7924.0;-2864.0;3142.0;847.0;2167
22;Khaloud;Rock;14836.0;-1908.0;6768.0;-2896.0;-1425.0;-323.0;2271
23;Khaloud;Rock;15504.0;-1188.0;7160.0;-2880.0;-2186.0;-2102.0;2374
24;Khaloud;Rock;16284.0;-56.0;2784.0;-2880.0;-3300.0;-1968.0;2478
25;Khaloud;Rock;17468.0;180.0;2452.0;-2912.0;-932.0;-448.0;2581
26;Khaloud;Rock;16912.0;260.0;2628.0;-2912.0;-407.0;-1099.0;2683
27;Khaloud;Rock;17876.0;852.0;4432.0;-2880.0;-375.0;-978.0;2787
28;Khaloud;Rock;17640.0;1252.0;3272.0;-2912.0;-973.0;-343.0;2890
29;Khaloud;Rock;15956.0;868.0;3180.0;-2912.0;-883.0;-52.0;2994
30;Khaloud;Rock;16172.0;712.0;3244.0;-2880.0;-1513.0;-367.0;3096
