id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Rock;15972.0;-1776.0;-1008.0;-2944.0;-909.0;-37.0;0
1;Khaloud;Rock;15880.0;-1716.0;-32.0;-2944.0;-1142.0;-187.0;102
2;Khaloud;Rock;17628.0;-1676.0;740.0;-2928.0;-2726.0;-143.0;205
3;Khaloud;Rock;19768.0;-1052.0;-1236.0;-2928.0;-4213.0;-45.0;309
4;Khaloud;Rock;19512.0;-1048.0;-3780.0;-2944.0;-3231.0;-234.0;412
5;Khaloud;Rock;17540.0;-1296.0;-4840.0;-2912.0;-549.0;585.0;516
6;Khaloud;Rock;14640.0;-2464.0;-3908.0;-2928.0;2736.0;518.0;618
7;Khaloud;Rock;14196.0;-2524.0;-1932.0;-2928.0;4441.0;2102.0;722
8;Khaloud;Rock;14412.0;-3008.0;1044.0;-2944.0;5136.0;1021.0;825
9;Khaloud;Rock;15048.0;-2692.0;3596.0;-2928.0;1847.0;693.0;928
10;Khaloud;Rock;15556.0;-2108.0;4148.0;-2928.0;-1629.0;-437.0;1032
11;Khaloud;Rock;16816.0;-1288.0;1788.0;-2912.0;-3193.0;-928.0;1135
12;Khaloud;Rock;19092.0;-88.0;1052.0;-2944.0;-4515.0;-812.0;1238
13;Khaloud;Rock;19708.0;588.0;408.0;-2928.0;-5794.0;-2245.0;1341
14;Khaloud;Rock;21092.0;376.0;-2080.0;-2896.0;-6467.0;-1684.0;1445
15;Khaloud;Rock;19828.0;624.0;-3852.0;-2912.0;-4746.0;-1015.0;1548
16;Khaloud;Rock;16764.0;-572.0;-6112.0;-2912.0;-1448.0;425.0;1651
17;Khaloud;Rock;15024.0;-2284.0;-4428.0;-2896.0;2917.0;509.0;1754
18;Khaloud;Rock;14448.0;-2908.0;-2076.0;-2896.0;4366.0;632.0;1857
19;Khaloud;Rock;11844.0;-3392.0;-1200.0;-2928.0;6762.0;2395.0;1961
20;Khaloud;Rock;13780.0;-3396.0;5800.0;-2880.0;5092.0;867.0;2064
21;Khaloud;Rock;13040.0;-3396.0;3576.0;-2944.0;1048.0;-211.0;2167
22;Khaloud;Rock;18324.0;-1260.0;4784.0;-2928.0;-1563.0;-1349.0;2270
23;Khaloud;Rock;17776.0;-804.0;892.0;-2912.0;-3032.0;-1783.0;2373
24;Khaloud;Rock;18436.0;448.0;-388.0;-2928.0;-3978.0;-2346.0;2477
25;Khaloud;Rock;17752.0;608.0;-2396.0;-2928.0;-2966.0;-1525.0;2580
26;Khaloud;Rock;17488.0;876.0;-2228.0;-2944.0;-1803.0;-1088.0;2684
27;Khaloud;Rock;18984.0;980.0;-1348.0;-2944.0;-960.0;-817.0;2787
28;Khaloud;Rock;17552.0;1352.0;-1404.0;-2928.0;-866.0;-84.0;2889
29;Khaloud;Rock;16188.0;972.0;-492.0;-2928.0;-621.0;719.0;2993
