id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;9448.0;-464.0;9248.0;-3856.0;-752.0;450.0;0
1;Ziad;Paper;6968.0;-268.0;9900.0;-3824.0;-1256.0;-877.0;104
2;Ziad;Paper;14040.0;-320.0;8132.0;-3840.0;-2882.0;-1711.0;207
3;Ziad;Paper;13116.0;-84.0;7188.0;-3840.0;-733.0;-2221.0;309
4;Ziad;Paper;11992.0;828.0;8468.0;-3856.0;-1896.0;-1817.0;413
5;Ziad;Paper;13900.0;1448.0;9516.0;-3840.0;-721.0;-2314.0;516
6;Ziad;Paper;13768.0;2360.0;9352.0;-3824.0;-987.0;-536.0;619
7;Ziad;Paper;16256.0;3000.0;7024.0;-3840.0;-2576.0;-298.0;722
8;Ziad;Paper;16120.0;4216.0;8180.0;-3840.0;-1819.0;1527.0;826
9;Ziad;Paper;13976.0;3888.0;7952.0;-3824.0;-1847.0;-688.0;928
10;Ziad;Paper;16348.0;3880.0;7020.0;-3824.0;-1375.0;640.0;1031
11;Ziad;Paper;14924.0;4200.0;7892.0;-3840.0;-1019.0;1865.0;1135
12;Ziad;Paper;13724.0;4420.0;8664.0;-3840.0;-797.0;1450.0;1238
