id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ziad;Paper;12492.0;-4884.0;7452.0;-3920.0;-423.0;1314.0;0
1;Ziad;Paper;7592.0;-4440.0;10132.0;-3904.0;-454.0;1111.0;103
2;Ziad;Paper;5752.0;-2928.0;10648.0;-3904.0;-1357.0;548.0;207
3;Ziad;Paper;14216.0;-720.0;9772.0;-3920.0;-2068.0;-1610.0;309
4;Ziad;Paper;16788.0;2408.0;9676.0;-3920.0;-3139.0;-1802.0;412
5;Ziad;Paper;16968.0;4480.0;9256.0;-3904.0;-4071.0;1204.0;516
6;Ziad;Paper;18148.0;4940.0;6604.0;-3920.0;-2541.0;852.0;618
7;Ziad;Paper;18064.0;5520.0;7684.0;-3920.0;-621.0;2392.0;722
8;Ziad;Paper;13804.0;5892.0;9376.0;-3904.0;-209.0;256.0;825
9;Ziad;Paper;15076.0;5548.0;8900.0;-3920.0;-196.0;-1689.0;928
10;Ziad;Paper;15264.0;5364.0;8136.0;-3904.0;-790.0;-1236.0;1031
