id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;21280.0;-4312.0;-3912.0;-2944.0;2347.0;2328.0;0
1;Khaloud;Avada Kedavra;15080.0;-3572.0;-2524.0;-2912.0;6189.0;2715.0;103
2;Khaloud;Avada Kedavra;15884.0;-2860.0;4744.0;-2944.0;4291.0;1678.0;206
3;Khaloud;Avada Kedavra;9732.0;-2032.0;15284.0;-2944.0;-7346.0;107.0;310
4;Khaloud;Avada Kedavra;14128.0;1696.0;7836.0;-2928.0;-26257.0;-450.0;412
5;Khaloud;Avada Kedavra;20544.0;940.0;-17116.0;-2928.0;-15738.0;-50.0;516
6;Khaloud;Avada Kedavra;17844.0;-164.0;-10972.0;-2928.0;38.0;1537.0;619
7;Khaloud;Avada Kedavra;14344.0;2836.0;-13796.0;-2912.0;12440.0;3445.0;722
8;Khaloud;Avada Kedavra;16148.0;3576.0;3752.0;-2912.0;20624.0;5382.0;825
9;Khaloud;Avada Kedavra;16376.0;800.0;16504.0;-2944.0;7432.0;957.0;928
10;Khaloud;Avada Kedavra;15124.0;2088.0;16508.0;-2944.0;-9424.0;-3174.0;1032
11;Khaloud;Avada Kedavra;19028.0;6616.0;-13972.0;-2896.0;-26709.0;-6889.0;1135
12;Khaloud;Avada Kedavra;23152.0;1324.0;-4008.0;-2976.0;-4989.0;-3984.0;1239
13;Khaloud;Avada Kedavra;15280.0;-2212.0;-4548.0;-2896.0;-1858.0;495.0;1341
14;Khaloud;Avada Kedavra;14856.0;-3036.0;-4936.0;-2928.0;-1533.0;-3413.0;1444
15;Khaloud;Avada Kedavra;14612.0;-4644.0;-1360.0;-2960.0;424.0;-1702.0;1548
16;Khaloud;Avada Kedavra;13432.0;-5476.0;-1644.0;-2928.0;-21.0;35.0;1651
