id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;13760.0;-5320.0;3564.0;-2896.0;704.0;-267.0;0
1;Khaloud;Avada Kedavra;13124.0;-5192.0;8052.0;-2928.0;-3960.0;453.0;104
2;Khaloud;Avada Kedavra;14088.0;-2968.0;6136.0;-2928.0;-10400.0;-1209.0;207
3;Khaloud;Avada Kedavra;17424.0;-1032.0;-1724.0;-2880.0;-12140.0;-1184.0;310
4;Khaloud;Avada Kedavra;17560.0;-1456.0;-8988.0;-2912.0;-6748.0;-384.0;413
5;Khaloud;Avada Kedavra;17020.0;420.0;-13516.0;-2896.0;4128.0;2254.0;516
6;Khaloud;Avada Kedavra;16112.0;1344.0;-3688.0;-2896.0;12110.0;2295.0;620
7;Khaloud;Avada Kedavra;19188.0;872.0;10560.0;-2944.0;11712.0;415.0;723
8;Khaloud;Avada Kedavra;18620.0;-516.0;13568.0;-2912.0;296.0;-1042.0;826
9;Khaloud;Avada Kedavra;15356.0;1440.0;11936.0;-2880.0;-12259.0;-4047.0;929
10;Khaloud;Avada Kedavra;14748.0;2908.0;-5812.0;-2944.0;-14108.0;-4721.0;1033
11;Khaloud;Avada Kedavra;19728.0;2648.0;-11840.0;-2896.0;-4742.0;-329.0;1136
12;Khaloud;Avada Kedavra;17488.0;656.0;-1028.0;-2896.0;780.0;272.0;1238
13;Khaloud;Avada Kedavra;17084.0;780.0;-568.0;-2928.0;-932.0;261.0;1342
14;Khaloud;Avada Kedavra;17256.0;1088.0;-412.0;-2960.0;-901.0;-358.0;1445
15;Khaloud;Avada Kedavra;16888.0;972.0;-1232.0;-2928.0;-1151.0;-83.0;1549
