id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Khaloud;Avada Kedavra;15672.0;-5992.0;132.0;-2880.0;-888.0;-74.0;0
1;Khaloud;Avada Kedavra;15732.0;-6084.0;428.0;-2912.0;-1086.0;-354.0;104
2;Khaloud;Avada Kedavra;15288.0;-5920.0;940.0;-2912.0;-1306.0;25.0;206
3;Khaloud;Avada Kedavra;14608.0;-5800.0;3916.0;-2912.0;-3486.0;-586.0;309
4;Khaloud;Avada Kedavra;15204.0;-3900.0;3424.0;-2880.0;-8666.0;-862.0;413
5;Khaloud;Avada Kedavra;14308.0;-3004.0;-880.0;-2912.0;-11387.0;-864.0;516
6;Khaloud;Avada Kedavra;15724.0;-2492.0;-6316.0;-2928.0;-8661.0;463.0;619
7;Khaloud;Avada Kedavra;17684.0;-764.0;-10388.0;-2928.0;-3154.0;629.0;722
8;Khaloud;Avada Kedavra;17516.0;288.0;-12096.0;-2896.0;5086.0;3090.0;826
9;Khaloud;Avada Kedavra;16960.0;-112.0;-2668.0;-2896.0;9539.0;3631.0;929
10;Khaloud;Avada Kedavra;17616.0;-176.0;2784.0;-2944.0;8715.0;1913.0;1031
11;Khaloud;Avada Kedavra;17744.0;-1816.0;11620.0;-2912.0;2047.0;594.0;1135
12;Khaloud;Avada Kedavra;15364.0;-52.0;6164.0;-2912.0;-7658.0;-2687.0;1238
13;Khaloud;Avada Kedavra;18056.0;1780.0;-2712.0;-2896.0;-9294.0;-2990.0;1342
14;Khaloud;Avada Kedavra;18476.0;1364.0;-5164.0;-2928.0;-2354.0;-116.0;1444
15;Khaloud;Avada Kedavra;17364.0;396.0;-2268.0;-2896.0;-1474.0;-627.0;1547
16;Khaloud;Avada Kedavra;17580.0;632.0;-696.0;-2912.0;-708.0;-343.0;1651
17;Khaloud;Avada Kedavra;17336.0;712.0;-532.0;-2896.0;-832.0;-339.0;1754
